Subject,SubName,Condition,SNS,SubTrial,Sex,Age,TrialType,Response,RT,RealOutcome,ScheduledOutcome,GambleAmount,Amount1,Amount2,Certain,Include,IRI_Total,IRI_EC,IRI_PT,IRI_distress,IRI_fantasy,MPSS_Total,MPSS_friend,RSE
16,168,0,0,4,0,23,1,1,1354,1,1,8,8,-2,0,1,,,,,,,,
16,168,0,0,5,0,23,1,0,848,3,0,-12,6,-12,0,1,,,,,,,,
16,168,0,0,6,0,23,1,0,614,3,0,-18.75,10,-18.75,0,1,,,,,,,,
16,168,0,0,7,0,23,1,0,908,3,1,5,5,-8.13,0,1,,,,,,,,
16,168,0,0,8,0,23,0,1,634,0,0,0,12,0,4,1,,,,,,,,
16,168,0,0,9,0,23,1,1,1047,1,1,9,9,-9,0,1,,,,,,,,
16,168,0,0,10,0,23,0,0,932,3,0,0,22,0,13,1,,,,,,,,
16,168,0,0,11,0,23,1,0,930,3,0,-7,8,-7,0,1,,,,,,,,
16,168,0,0,12,0,23,1,0,752,3,1,4,4,-8,0,1,,,,,,,,
16,168,0,0,13,0,23,0,1,733,1,1,25,25,0,9,1,,,,,,,,
16,168,0,0,14,0,23,1,1,1059,0,0,-3.75,2,-3.75,0,1,,,,,,,,
16,168,0,0,15,0,23,1,1,688,1,1,2,2,-1.25,0,1,,,,,,,,
16,168,0,0,16,0,23,1,0,972,3,1,6,6,-9,0,1,,,,,,,,
16,168,0,0,17,0,23,0,0,1746,3,1,13,13,0,6,1,,,,,,,,
16,168,0,0,18,0,23,1,1,849,0,0,-4,4,-4,0,1,,,,,,,,
16,168,0,0,19,0,23,0,1,679,1,1,7,7,0,3,1,,,,,,,,
16,168,0,0,20,0,23,0,1,564,1,1,3.25,3.25,0,1,1,,,,,,,,
16,168,0,0,21,0,23,1,1,473,1,1,4,4,-1,0,1,,,,,,,,
16,168,0,0,22,0,23,0,0,982,3,0,0,8,0,4.25,1,,,,,,,,
16,168,0,0,23,0,23,0,1,1260,0,0,0,17,0,9,1,,,,,,,,
16,168,0,0,24,0,23,1,1,1026,1,1,12,12,-18,0,1,,,,,,,,
16,168,0,0,25,0,23,1,1,968,0,0,-5,5,-5,0,1,,,,,,,,
16,168,0,0,26,0,23,0,1,294,1,1,4,4,0,2.25,1,,,,,,,,
16,168,0,0,27,0,23,1,0,1036,3,0,-9,12,-9,0,1,,,,,,,,
16,168,0,0,28,0,23,1,0,953,3,1,8,8,-9,0,1,,,,,,,,
16,168,0,0,29,0,23,1,1,509,0,0,-4.38,5,-4.38,0,1,,,,,,,,
16,168,0,0,30,0,23,1,1,243,0,0,-13,8,-13,0,1,,,,,,,,
16,168,0,0,1,0,23,1,1,1229,0,0,-2.25,2,-2.25,0,1,,,,,,,,
16,168,0,0,2,0,23,1,0,875,3,1,6,6,-4.5,0,1,,,,,,,,
16,168,0,0,3,0,23,1,0,1200,3,1,2,2,-3.25,0,1,,,,,,,,
16,168,0,0,4,0,23,0,0,990,3,0,0,22,0,10,1,,,,,,,,
16,168,0,0,5,0,23,1,1,628,1,1,9,9,-4.5,0,1,,,,,,,,
16,168,0,0,6,0,23,0,1,1809,1,1,17,17,0,10,1,,,,,,,,
16,168,0,0,7,0,23,0,1,471,1,1,4,4,0,2,1,,,,,,,,
16,168,0,0,8,0,23,1,1,1357,0,0,-2,4,-2,0,1,,,,,,,,
16,168,0,0,9,0,23,0,1,1610,1,1,11,11,0,6,1,,,,,,,,
16,168,0,0,10,0,23,0,0,320,3,0,0,7,0,4,1,,,,,,,,
16,168,0,0,11,0,23,1,1,6,0,0,-3.75,10,-3.75,0,1,,,,,,,,
16,168,0,0,12,0,23,1,0,419,3,1,12,12,-24,0,1,,,,,,,,
16,168,0,0,13,0,23,1,1,688,0,0,-10.5,6,-10.5,0,1,,,,,,,,
16,168,0,0,14,0,23,1,0,1230,3,0,-9.38,5,-9.38,0,1,,,,,,,,
16,168,0,0,15,0,23,1,1,1467,1,1,8,8,-5,0,1,,,,,,,,
16,168,0,0,16,0,23,1,1,737,1,1,5,5,-3.13,0,1,,,,,,,,
16,168,0,0,17,0,23,0,0,1927,3,0,0,30,0,12,1,,,,,,,,
16,168,0,0,18,0,23,1,0,1853,3,1,4,4,-7,0,1,,,,,,,,
16,168,0,0,19,0,23,1,1,482,1,1,10,10,-13.75,0,1,,,,,,,,
16,168,0,0,20,0,23,1,0,1609,3,0,-15,8,-15,0,1,,,,,,,,
16,168,0,0,21,0,23,0,1,845,1,1,24,24,0,12,1,,,,,,,,
16,168,0,0,22,0,23,1,1,1771,0,0,-15,12,-15,0,1,,,,,,,,
16,168,0,0,23,0,23,1,0,608,3,0,-18,9,-18,0,1,,,,,,,,
16,168,0,0,24,0,23,0,0,813,3,1,13,13,0,5,1,,,,,,,,
16,168,0,0,25,0,23,1,1,875,1,1,2,2,-0.75,0,1,,,,,,,,
16,168,0,0,26,0,23,1,1,353,0,0,-6,12,-6,0,1,,,,,,,,
16,168,0,0,27,0,23,0,1,423,0,0,0,8,0,3,1,,,,,,,,
16,168,0,0,28,0,23,1,1,525,1,1,8,8,-6,0,1,,,,,,,,
16,168,0,0,29,0,23,1,,,,0,-5,4,-5,0,1,,,,,,,,
16,168,0,0,30,0,23,1,1,408,0,0,-6,6,-6,0,1,,,,,,,,
16,168,0,0,1,0,23,1,0,681,3,1,9,9,-11.25,0,1,,,,,,,,
16,168,0,0,2,0,23,1,1,1351,1,1,12,12,-21,0,1,,,,,,,,
16,168,0,0,3,0,23,1,1,1693,1,1,5,5,-6.88,0,1,,,,,,,,
16,168,0,0,4,0,23,1,0,306,3,0,-3,12,-3,0,1,,,,,,,,
16,168,0,0,5,0,23,0,1,551,1,1,5,5,0,2,1,,,,,,,,
16,168,0,0,6,0,23,1,1,989,0,0,-6.75,9,-6.75,0,1,,,,,,,,
16,168,0,0,7,0,23,0,1,547,0,0,0,26,0,10,1,,,,,,,,
16,168,0,0,8,0,23,1,1,361,1,1,8,8,-3,0,1,,,,,,,,
16,168,0,0,9,0,23,0,,,,1,19,19,0,8,1,,,,,,,,
16,168,0,0,10,0,23,0,0,315,3,0,0,25,0,10,1,,,,,,,,
16,168,0,0,11,0,23,1,1,497,0,0,-1.88,5,-1.88,0,1,,,,,,,,
16,168,0,0,12,0,23,1,1,399,0,0,-2.75,2,-2.75,0,1,,,,,,,,
16,168,0,0,13,0,23,1,1,796,1,1,2,2,-1.75,0,1,,,,,,,,
16,168,0,0,14,0,23,1,1,1426,0,0,-11.25,10,-11.25,0,1,,,,,,,,
16,168,0,0,15,0,23,0,0,551,3,0,0,5,0,3,1,,,,,,,,
16,168,0,0,16,0,23,1,1,1189,1,1,9,9,-2.25,0,1,,,,,,,,
16,168,0,0,17,0,23,1,1,1602,0,0,-11,8,-11,0,1,,,,,,,,
16,168,0,0,18,0,23,1,1,528,1,1,4,4,-3,0,1,,,,,,,,
16,168,0,0,19,0,23,1,1,158,1,1,6,6,-1.5,0,1,,,,,,,,
16,168,0,0,20,0,23,1,0,268,3,0,-13.5,9,-13.5,0,1,,,,,,,,
16,168,0,0,21,0,23,1,0,305,3,0,-5.63,5,-5.63,0,1,,,,,,,,
16,168,0,0,22,0,23,1,1,239,0,0,-3,6,-3,0,1,,,,,,,,
16,168,0,0,23,0,23,1,,,,1,10,10,-16.25,0,1,,,,,,,,
16,168,0,0,24,0,23,1,1,689,1,1,5,5,-2.5,0,1,,,,,,,,
16,168,0,0,25,0,23,0,0,319,3,0,0,28,0,13,1,,,,,,,,
16,168,0,0,26,0,23,1,1,605,1,1,10,10,-6.25,0,1,,,,,,,,
16,168,0,0,27,0,23,0,1,802,0,0,0,12,0,5,1,,,,,,,,
16,168,0,0,28,0,23,1,1,896,0,0,-12,12,-12,0,1,,,,,,,,
16,168,0,0,29,0,23,1,1,662,1,1,4,4,-6,0,1,,,,,,,,
16,168,0,0,30,0,23,1,1,900,1,1,6,6,-7.5,0,1,,,,,,,,
16,168,-1,1,1,0,23,1,0,992,3,1,8,8,-9,0,1,,,,,,,,
16,168,-1,1,2,0,23,1,0,1805,3,0,-3.75,2,-3.75,0,1,,,,,,,,
16,168,-1,1,3,0,23,0,0,380,3,1,12,12,0,4,1,,,,,,,,
16,168,-1,1,4,0,23,0,1,1282,0,0,0,22,0,13,1,,,,,,,,
16,168,-1,1,5,0,23,1,1,1287,0,0,-4.38,5,-4.38,0,1,,,,,,,,
16,168,-1,1,6,0,23,1,0,1436,3,0,-18.75,10,-18.75,0,1,,,,,,,,
16,168,-1,1,7,0,23,1,1,1282,1,1,9,9,-9,0,1,,,,,,,,
16,168,-1,1,8,0,23,1,1,319,0,0,-1.25,2,-1.25,0,1,,,,,,,,
16,168,-1,1,9,0,23,1,1,333,1,1,4,4,-1,0,1,,,,,,,,
16,168,-1,1,10,0,23,1,1,1499,0,0,-13,8,-13,0,1,,,,,,,,
16,168,-1,1,11,0,23,1,1,496,1,1,8,8,-2,0,1,,,,,,,,
16,168,-1,1,12,0,23,1,1,1172,0,0,-12,6,-12,0,1,,,,,,,,
16,168,-1,1,13,0,23,1,1,402,0,0,-9,12,-9,0,1,,,,,,,,
16,168,-1,1,14,0,23,1,1,375,1,1,6,6,-9,0,1,,,,,,,,
16,168,-1,1,15,0,23,0,1,333,1,1,3.25,3.25,0,1,1,,,,,,,,
16,168,-1,1,16,0,23,0,0,787,3,1,7,7,0,3,1,,,,,,,,
16,168,-1,1,17,0,23,1,0,553,3,0,-7,8,-7,0,1,,,,,,,,
16,168,-1,1,18,0,23,0,0,407,3,1,25,25,0,9,1,,,,,,,,
16,168,-1,1,19,0,23,0,1,349,0,0,0,8,0,4.25,1,,,,,,,,
16,168,-1,1,20,0,23,1,1,810,0,0,-8.75,10,-8.75,0,1,,,,,,,,
16,168,-1,1,21,0,23,1,1,319,1,1,4,4,-8,0,1,,,,,,,,
16,168,-1,1,22,0,23,0,1,181,0,0,0,17,0,9,1,,,,,,,,
16,168,-1,1,23,0,23,1,1,1895,1,1,12,12,-18,0,1,,,,,,,,
16,168,-1,1,24,0,23,0,1,625,1,1,10,10,0,6,1,,,,,,,,
16,168,-1,1,25,0,23,0,1,631,0,0,0,13,0,6,1,,,,,,,,
16,168,-1,1,26,0,23,1,0,531,3,0,-15.75,9,-15.75,0,1,,,,,,,,
16,168,-1,1,27,0,23,1,0,1017,3,1,5,5,-8.13,0,1,,,,,,,,
16,168,-1,1,28,0,23,1,1,246,1,1,4,4,-4,0,1,,,,,,,,
16,168,-1,1,29,0,23,0,1,540,1,1,4,4,0,2.25,1,,,,,,,,
16,168,-1,1,30,0,23,1,1,322,0,0,-5,5,-5,0,1,,,,,,,,
16,168,-1,1,1,0,23,0,0,42,3,0,0,30,0,12,1,,,,,,,,
16,168,-1,1,2,0,23,1,1,656,0,0,-6,12,-6,0,1,,,,,,,,
16,168,-1,1,3,0,23,1,1,676,1,1,4,4,-5,0,1,,,,,,,,
16,168,-1,1,4,0,23,0,1,587,0,0,0,17,0,10,1,,,,,,,,
16,168,-1,1,5,0,23,1,1,1272,1,1,2,2,-3.25,0,1,,,,,,,,
16,168,-1,1,6,0,23,1,1,1222,0,0,-6,6,-6,0,1,,,,,,,,
16,168,-1,1,7,0,23,1,1,659,1,1,6,6,-4.5,0,1,,,,,,,,
16,168,-1,1,8,0,23,1,1,1713,0,0,-2,4,-2,0,1,,,,,,,,
16,168,-1,1,9,0,23,0,1,983,1,1,4,4,0,2,1,,,,,,,,
16,168,-1,1,10,0,23,1,0,1043,3,1,9,9,-4.5,0,1,,,,,,,,
16,168,-1,1,11,0,23,1,1,1481,0,0,-24,12,-24,0,1,,,,,,,,
16,168,-1,1,12,0,23,0,0,343,3,1,22,22,0,10,1,,,,,,,,
16,168,-1,1,13,0,23,1,0,1053,3,1,4,4,-7,0,1,,,,,,,,
16,168,-1,1,14,0,23,1,,,,1,2,2,-0.75,0,1,,,,,,,,
16,168,-1,1,15,0,23,1,1,1,0,0,-2.25,2,-2.25,0,1,,,,,,,,
16,168,-1,1,16,0,23,1,0,541,3,0,-9.38,5,-9.38,0,1,,,,,,,,
16,168,-1,1,17,0,23,1,0,363,3,0,-15,8,-15,0,1,,,,,,,,
16,168,-1,1,18,0,23,1,,,,1,8,8,-5,0,1,,,,,,,,
16,168,-1,1,19,0,23,1,1,318,1,1,10,10,-13.75,0,1,,,,,,,,
16,168,-1,1,20,0,23,0,1,212,0,0,0,8,0,3,1,,,,,,,,
16,168,-1,1,21,0,23,1,0,1666,3,1,8,8,-6,0,1,,,,,,,,
16,168,-1,1,22,0,23,0,0,128,3,1,13,13,0,5,1,,,,,,,,
16,168,-1,1,23,0,23,0,0,1604,3,1,24,24,0,12,1,,,,,,,,
16,168,-1,1,24,0,23,1,0,866,3,0,-18,9,-18,0,1,,,,,,,,
16,168,-1,1,25,0,23,0,0,945,3,0,0,7,0,4,1,,,,,,,,
16,168,-1,1,26,0,23,1,1,1295,0,0,-3.75,10,-3.75,0,1,,,,,,,,
16,168,-1,1,27,0,23,1,1,324,1,1,5,5,-3.13,0,1,,,,,,,,
16,168,-1,1,28,0,23,1,0,506,3,0,-15,12,-15,0,1,,,,,,,,
16,168,-1,1,29,0,23,1,0,399,3,0,-10.5,6,-10.5,0,1,,,,,,,,
16,168,-1,1,30,0,23,0,0,380,3,1,11,11,0,6,1,,,,,,,,
16,168,-1,1,1,0,23,1,0,618,3,1,9,9,-11.25,0,1,,,,,,,,
16,168,-1,1,2,0,23,1,0,408,3,1,6,6,-7.5,0,1,,,,,,,,
16,168,-1,1,3,0,23,1,0,573,3,0,-21,12,-21,0,1,,,,,,,,
16,168,-1,1,4,0,23,0,0,828,3,1,19,19,0,8,1,,,,,,,,
16,168,-1,1,5,0,23,0,0,634,3,0,0,12,0,5,1,,,,,,,,
16,168,-1,1,6,0,23,1,0,576,3,0,-13.5,9,-13.5,0,1,,,,,,,,
16,168,-1,1,7,0,23,1,0,372,3,1,10,10,-16.25,0,1,,,,,,,,
16,168,-1,1,8,0,23,1,1,258,0,0,-3,6,-3,0,1,,,,,,,,
16,168,-1,1,9,0,23,1,1,919,0,0,-12,12,-12,0,1,,,,,,,,
16,168,-1,1,10,0,23,1,1,1741,1,1,5,5,-6.88,0,1,,,,,,,,
16,168,-1,1,11,0,23,1,1,1235,0,0,-2.75,2,-2.75,0,1,,,,,,,,
16,168,-1,1,12,0,23,1,1,376,0,0,-3,12,-3,0,1,,,,,,,,
16,168,-1,1,13,0,23,1,1,301,1,1,5,5,-2.5,0,1,,,,,,,,
16,168,-1,1,14,0,23,1,1,587,0,0,-5.63,5,-5.63,0,1,,,,,,,,
16,168,-1,1,15,0,23,1,1,328,0,0,-3,4,-3,0,1,,,,,,,,
16,168,-1,1,16,0,23,1,0,406,3,1,4,4,-6,0,1,,,,,,,,
16,168,-1,1,17,0,23,0,1,340,1,1,5,5,0,2,1,,,,,,,,
16,168,-1,1,18,0,23,1,1,90,1,1,9,9,-2.25,0,1,,,,,,,,
16,168,-1,1,19,0,23,0,1,1008,0,0,0,26,0,10,1,,,,,,,,
16,168,-1,1,20,0,23,1,1,404,1,1,6,6,-1.5,0,1,,,,,,,,
16,168,-1,1,21,0,23,1,0,1578,3,1,10,10,-6.25,0,1,,,,,,,,
16,168,-1,1,22,0,23,1,0,688,3,0,-6.75,9,-6.75,0,1,,,,,,,,
16,168,-1,1,23,0,23,1,0,301,3,1,8,8,-3,0,1,,,,,,,,
16,168,-1,1,24,0,23,1,1,475,0,0,-11.25,10,-11.25,0,1,,,,,,,,
16,168,-1,1,25,0,23,0,1,1009,1,1,5,5,0,3,1,,,,,,,,
16,168,-1,1,26,0,23,1,1,271,1,1,2,2,-1.75,0,1,,,,,,,,
16,168,-1,1,27,0,23,0,0,1220,3,0,0,28,0,13,1,,,,,,,,
16,168,-1,1,28,0,23,1,1,346,1,1,8,8,-11,0,1,,,,,,,,
16,168,-1,1,29,0,23,0,1,655,0,0,0,25,0,10,1,,,,,,,,
16,168,-1,1,30,0,23,1,0,1165,3,0,-1.88,5,-1.88,0,1,,,,,,,,
16,168,1,1,1,0,23,1,0,668,3,0,-3.75,2,-3.75,0,1,,,,,,,,
16,168,1,1,2,0,23,0,0,264,3,1,17,17,0,9,1,,,,,,,,
16,168,1,1,3,0,23,1,0,334,3,0,-15.75,9,-15.75,0,1,,,,,,,,
16,168,1,1,4,0,23,1,1,340,0,0,-8.75,10,-8.75,0,1,,,,,,,,
16,168,1,1,5,0,23,0,1,282,1,1,3.25,3.25,0,1,1,,,,,,,,
16,168,1,1,6,0,23,1,1,560,0,0,-12,6,-12,0,1,,,,,,,,
16,168,1,1,7,0,23,1,1,629,1,1,6,6,-9,0,1,,,,,,,,
16,168,1,1,8,0,23,1,1,83,1,1,12,12,-18,0,1,,,,,,,,
16,168,1,1,9,0,23,1,1,471,1,1,9,9,-9,0,1,,,,,,,,
16,168,1,1,10,0,23,0,1,277,0,0,0,13,0,6,1,,,,,,,,
16,168,1,1,11,0,23,0,,,,0,0,22,0,13,1,,,,,,,,
16,168,1,1,12,0,23,0,1,288,1,1,7,7,0,3,1,,,,,,,,
16,168,1,1,13,0,23,1,1,1398,1,1,5,5,-5,0,1,,,,,,,,
16,168,1,1,14,0,23,1,1,788,0,0,-9,12,-9,0,1,,,,,,,,
16,168,1,1,15,0,23,1,1,1041,1,1,4,4,-4,0,1,,,,,,,,
16,168,1,1,16,0,23,0,1,311,0,0,0,8,0,4.25,1,,,,,,,,
16,168,1,1,17,0,23,0,1,301,1,1,10,10,0,6,1,,,,,,,,
16,168,1,1,18,0,23,1,1,354,0,0,-13,8,-13,0,1,,,,,,,,
16,168,1,1,19,0,23,0,1,552,0,0,0,25,0,9,1,,,,,,,,
16,168,1,1,20,0,23,1,1,430,1,1,4,4,-8,0,1,,,,,,,,
16,168,1,1,21,0,23,1,1,724,0,0,-1.25,2,-1.25,0,1,,,,,,,,
16,168,1,1,22,0,23,1,1,888,1,1,4,4,-1,0,1,,,,,,,,
16,168,1,1,23,0,23,1,1,998,1,1,8,8,-9,0,1,,,,,,,,
16,168,1,1,24,0,23,1,0,284,3,0,-18.75,10,-18.75,0,1,,,,,,,,
16,168,1,1,25,0,23,0,1,337,0,0,0,12,0,4,1,,,,,,,,
16,168,1,1,26,0,23,1,1,352,1,1,8,8,-2,0,1,,,,,,,,
16,168,1,1,27,0,23,1,1,501,0,0,-7,8,-7,0,1,,,,,,,,
16,168,1,1,28,0,23,0,0,346,3,1,4,4,0,2.25,1,,,,,,,,
16,168,1,1,29,0,23,1,0,303,3,1,5,5,-8.13,0,1,,,,,,,,
16,168,1,1,30,0,23,1,1,493,0,0,-4.38,5,-4.38,0,1,,,,,,,,
16,168,1,1,1,0,23,0,,,,0,0,17,0,10,1,,,,,,,,
16,168,1,1,2,0,23,1,1,379,1,1,5,5,-3.13,0,1,,,,,,,,
16,168,1,1,3,0,23,1,1,425,1,1,9,9,-4.5,0,1,,,,,,,,
16,168,1,1,4,0,23,1,0,751,3,0,-9.38,5,-9.38,0,1,,,,,,,,
16,168,1,1,5,0,23,1,0,948,3,0,-18,9,-18,0,1,,,,,,,,
16,168,1,1,6,0,23,1,1,377,1,1,2,2,-3.25,0,1,,,,,,,,
16,168,1,1,7,0,23,0,0,719,3,0,0,7,0,4,1,,,,,,,,
16,168,1,1,8,0,23,1,1,492,0,0,-3.75,10,-3.75,0,1,,,,,,,,
16,168,1,1,9,0,23,1,0,834,3,1,12,12,-24,0,1,,,,,,,,
16,168,1,1,10,0,23,1,1,536,1,1,4,4,-7,0,1,,,,,,,,
16,168,1,1,11,0,23,0,0,254,3,0,0,11,0,6,1,,,,,,,,
16,168,1,1,12,0,23,1,1,683,0,0,-13.75,10,-13.75,0,1,,,,,,,,
16,168,1,1,13,0,23,1,1,376,1,1,2,2,-0.75,0,1,,,,,,,,
16,168,1,1,14,0,23,1,0,1366,3,1,8,8,-5,0,1,,,,,,,,
16,168,1,1,15,0,23,1,0,1252,3,0,-15,8,-15,0,1,,,,,,,,
16,168,1,1,16,0,23,1,0,1250,3,0,-5,4,-5,0,1,,,,,,,,
16,168,1,1,17,0,23,0,0,744,3,1,13,13,0,5,1,,,,,,,,
16,168,1,1,18,0,23,1,1,973,0,0,-2.25,2,-2.25,0,1,,,,,,,,
16,168,1,1,19,0,23,1,0,1138,3,1,8,8,-6,0,1,,,,,,,,
16,168,1,1,20,0,23,0,1,328,1,1,4,4,0,2,1,,,,,,,,
16,168,1,1,21,0,23,0,0,469,3,1,24,24,0,12,1,,,,,,,,
16,168,1,1,22,0,23,1,0,859,3,0,-15,12,-15,0,1,,,,,,,,
16,168,1,1,23,0,23,0,0,593,3,1,22,22,0,10,1,,,,,,,,
16,168,1,1,24,0,23,0,0,487,3,0,0,30,0,12,1,,,,,,,,
16,168,1,1,25,0,23,1,0,1428,3,0,-2,4,-2,0,1,,,,,,,,
16,168,1,1,26,0,23,1,0,1505,3,1,6,6,-4.5,0,1,,,,,,,,
16,168,1,1,27,0,23,1,0,1726,3,0,-6,6,-6,0,1,,,,,,,,
16,168,1,1,28,0,23,1,0,660,3,1,6,6,-10.5,0,1,,,,,,,,
16,168,1,1,29,0,23,0,0,338,3,0,0,8,0,3,1,,,,,,,,
16,168,1,1,30,0,23,1,1,768,1,1,12,12,-6,0,1,,,,,,,,
16,168,1,1,1,0,23,1,,,,1,12,12,-21,0,1,,,,,,,,
16,168,1,1,2,0,23,0,0,314,3,0,0,28,0,13,1,,,,,,,,
16,168,1,1,3,0,23,1,1,319,1,1,6,6,-1.5,0,1,,,,,,,,
16,168,1,1,4,0,23,1,0,877,3,0,-11,8,-11,0,1,,,,,,,,
16,168,1,1,5,0,23,1,1,451,0,0,-3,6,-3,0,1,,,,,,,,
16,168,1,1,6,0,23,0,0,361,3,1,25,25,0,10,1,,,,,,,,
16,168,1,1,7,0,23,1,0,727,3,0,-11.25,10,-11.25,0,1,,,,,,,,
16,168,1,1,8,0,23,1,0,588,3,0,-1.88,5,-1.88,0,1,,,,,,,,
16,168,1,1,9,0,23,1,,,,1,5,5,-2.5,0,1,,,,,,,,
16,168,1,1,10,0,23,1,0,279,3,0,-13.5,9,-13.5,0,1,,,,,,,,
16,168,1,1,11,0,23,0,0,293,3,1,19,19,0,8,1,,,,,,,,
16,168,1,1,12,0,23,1,1,299,1,1,9,9,-2.25,0,1,,,,,,,,
16,168,1,1,13,0,23,1,1,664,0,0,-2.75,2,-2.75,0,1,,,,,,,,
16,168,1,1,14,0,23,1,1,1030,1,1,10,10,-6.25,0,1,,,,,,,,
16,168,1,1,15,0,23,1,0,396,3,1,4,4,-6,0,1,,,,,,,,
16,168,1,1,16,0,23,1,1,762,0,0,-3,12,-3,0,1,,,,,,,,
16,168,1,1,17,0,23,1,1,1654,1,1,10,10,-16.25,0,1,,,,,,,,
16,168,1,1,18,0,23,0,0,900,3,0,0,12,0,5,1,,,,,,,,
16,168,1,1,19,0,23,1,0,1202,3,0,-11.25,9,-11.25,0,1,,,,,,,,
16,168,1,1,20,0,23,1,0,456,3,1,4,4,-3,0,1,,,,,,,,
16,168,1,1,21,0,23,1,1,1277,1,1,5,5,-6.88,0,1,,,,,,,,
16,168,1,1,22,0,23,1,,,,0,-6.75,9,-6.75,0,1,,,,,,,,
16,168,1,1,23,0,23,1,0,408,3,0,-12,12,-12,0,1,,,,,,,,
16,168,1,1,24,0,23,1,1,349,1,1,2,2,-1.75,0,1,,,,,,,,
16,168,1,1,25,0,23,0,0,507,3,0,0,5,0,3,1,,,,,,,,
16,168,1,1,26,0,23,0,1,713,1,1,5,5,0,2,1,,,,,,,,
16,168,1,1,27,0,23,0,0,471,3,0,0,26,0,10,1,,,,,,,,
16,168,1,1,28,0,23,1,0,452,3,0,-5.63,5,-5.63,0,1,,,,,,,,
16,168,1,1,29,0,23,1,1,474,1,1,6,6,-7.5,0,1,,,,,,,,
16,168,1,1,30,0,23,1,,,,1,8,8,-3,0,1,,,,,,,,
17,169,0,0,1,1,18,0,1,317,1,1,10,10,0,6,1,,,,,,,,
17,169,0,0,2,1,18,1,0,443,3,0,-15.75,9,-15.75,0,1,,,,,,,,
17,169,0,0,3,1,18,1,0,657,3,0,-8.75,10,-8.75,0,1,,,,,,,,
17,169,0,0,4,1,18,1,1,519,1,1,8,8,-2,0,1,,,,,,,,
17,169,0,0,5,1,18,1,1,596,0,0,-12,6,-12,0,1,,,,,,,,
17,169,0,0,6,1,18,1,0,352,3,0,-18.75,10,-18.75,0,1,,,,,,,,
17,169,0,0,7,1,18,1,0,430,3,1,5,5,-8.13,0,1,,,,,,,,
17,169,0,0,8,1,18,0,1,380,0,0,0,12,0,4,1,,,,,,,,
17,169,0,0,9,1,18,1,1,426,1,1,9,9,-9,0,1,,,,,,,,
17,169,0,0,10,1,18,0,1,423,0,0,0,22,0,13,1,,,,,,,,
17,169,0,0,11,1,18,1,1,437,0,0,-7,8,-7,0,1,,,,,,,,
17,169,0,0,12,1,18,1,0,339,3,1,4,4,-8,0,1,,,,,,,,
17,169,0,0,13,1,18,0,1,472,1,1,25,25,0,9,1,,,,,,,,
17,169,0,0,14,1,18,1,1,381,0,0,-3.75,2,-3.75,0,1,,,,,,,,
17,169,0,0,15,1,18,1,0,499,3,1,2,2,-1.25,0,1,,,,,,,,
17,169,0,0,16,1,18,1,1,409,1,1,6,6,-9,0,1,,,,,,,,
17,169,0,0,17,1,18,0,1,407,1,1,13,13,0,6,1,,,,,,,,
17,169,0,0,18,1,18,1,0,421,3,0,-4,4,-4,0,1,,,,,,,,
17,169,0,0,19,1,18,0,1,259,1,1,7,7,0,3,1,,,,,,,,
17,169,0,0,20,1,18,0,1,311,1,1,3.25,3.25,0,1,1,,,,,,,,
17,169,0,0,21,1,18,1,1,285,1,1,4,4,-1,0,1,,,,,,,,
17,169,0,0,22,1,18,0,1,322,0,0,0,8,0,4.25,1,,,,,,,,
17,169,0,0,23,1,18,0,1,737,0,0,0,17,0,9,1,,,,,,,,
17,169,0,0,24,1,18,1,0,463,3,1,12,12,-18,0,1,,,,,,,,
17,169,0,0,25,1,18,1,0,492,3,0,-5,5,-5,0,1,,,,,,,,
17,169,0,0,26,1,18,0,0,905,3,1,4,4,0,2.25,1,,,,,,,,
17,169,0,0,27,1,18,1,0,390,3,0,-9,12,-9,0,1,,,,,,,,
17,169,0,0,28,1,18,1,1,540,1,1,8,8,-9,0,1,,,,,,,,
17,169,0,0,29,1,18,1,1,817,0,0,-4.38,5,-4.38,0,1,,,,,,,,
17,169,0,0,30,1,18,1,0,264,3,0,-13,8,-13,0,1,,,,,,,,
17,169,0,0,1,1,18,1,0,1211,3,0,-2.25,2,-2.25,0,1,,,,,,,,
17,169,0,0,2,1,18,1,0,567,3,1,6,6,-4.5,0,1,,,,,,,,
17,169,0,0,3,1,18,1,0,437,3,1,2,2,-3.25,0,1,,,,,,,,
17,169,0,0,4,1,18,0,0,443,3,0,0,22,0,10,1,,,,,,,,
17,169,0,0,5,1,18,1,1,417,1,1,9,9,-4.5,0,1,,,,,,,,
17,169,0,0,6,1,18,0,1,1407,1,1,17,17,0,10,1,,,,,,,,
17,169,0,0,7,1,18,0,0,428,3,1,4,4,0,2,1,,,,,,,,
17,169,0,0,8,1,18,1,1,433,0,0,-2,4,-2,0,1,,,,,,,,
17,169,0,0,9,1,18,0,0,591,3,1,11,11,0,6,1,,,,,,,,
17,169,0,0,10,1,18,0,1,877,0,0,0,7,0,4,1,,,,,,,,
17,169,0,0,11,1,18,1,1,610,0,0,-3.75,10,-3.75,0,1,,,,,,,,
17,169,0,0,12,1,18,1,0,296,3,1,12,12,-24,0,1,,,,,,,,
17,169,0,0,13,1,18,1,0,454,3,0,-10.5,6,-10.5,0,1,,,,,,,,
